asset_unique,symb_assets,type_assets,Variance,Skewness,Kurtosis,Stable \alpha,Stable \gamma,Q_{5%},Q_{2.5%},Q_{1%},Q_{0.5%},CTE_{5%},CTE_{2.5%},CTE_{1%},CTE_{0.5%},Q_{95%},Q_{97.5%},Q_{99%},Q_{99.5%},CTE_{95%},CTE_{97.5%},CTE_{99%},CTE_{99.5%},GARCH parameter,ARCH parameter
GXChain_GXC,GXC,Crypto,0.024782078,10.3343552,186.6237084,1.408303571,0.042915301,-0.153289724,-0.199240835,-0.235322038,-0.329135964,-0.230849887,-0.288997474,-0.389224128,-0.49162786,0.142770756,0.220832302,0.3479931,0.523703694,0.359715083,0.530590488,0.896282167,1.366210803,0.000480267,0.999519533
Horizen_ZEN,ZEN,Crypto,0.166076512,21.80724923,509.4593565,1.524013249,0.046604118,-0.152259863,-0.217501599,-0.272026674,-0.346953751,-0.235864168,-0.296090833,-0.367058835,-0.429839811,0.136038536,0.183967079,0.288127885,0.563466873,0.566598183,0.949924579,2.045642135,3.778068382,0.170425547,0.829574253
HyperCash_HC,HC,Crypto,0.126810694,18.94627746,411.6775567,1.287192571,0.042226755,-0.168926926,-0.208960085,-0.322419056,-0.434645685,-0.288287878,-0.387218707,-0.61667289,-0.765848007,0.185899378,0.253876788,0.404423642,0.469909783,0.577665193,0.937933486,1.950381879,2.954362981,0.604123063,0.395876737
iExecRLC_RLC,RLC,Crypto,0.037350145,15.16815696,318.4053868,1.63627766,0.054722749,-0.142049013,-0.203470673,-0.256643308,-0.288831993,-0.216088989,-0.266898701,-0.322506781,-0.379716539,0.171662322,0.240578214,0.328542884,0.420464604,0.386592616,0.581798578,1.039408767,1.709142191,0,0.9999998
Incent_INCNT,INCNT,Crypto,0.049685735,-4.277682178,122.129176,1.284044772,0.054973453,-0.227266905,-0.319017681,-0.52424762,-0.693594092,-0.465612772,-0.66218379,-1.083770282,-1.484371698,0.185931483,0.312096918,0.53661865,0.69501476,0.440751212,0.636251046,0.97615003,1.262014526,0.391100773,0.608899027
IOTA_MIOTA,MIOTA,Crypto,0.04232854,16.75361643,356.3197057,1.346487866,0.040333705,-0.15121342,-0.184492059,-0.238670781,-0.329840802,-0.210603356,-0.256150668,-0.318894967,-0.368837627,0.157592818,0.212628624,0.315340135,0.403267848,0.387628088,0.603806691,1.088535566,1.811763558,0.799700164,0.200299636
Kin_KIN,KIN,Crypto,0.053910075,-12.78898897,245.8641557,1.468641661,0.051431691,-0.177695203,-0.238942505,-0.36555447,-0.430106109,-0.436863656,-0.661334109,-1.266533101,-1.858317971,0.145679522,0.23730283,0.528872371,0.627034382,0.34396436,0.482759619,0.69318766,0.775159633,0.13984417,0.86015563
Komodo_KMD,KMD,Crypto,0.14635311,21.2895842,514.4123819,1.581499477,0.050476512,-0.132598121,-0.181983947,-0.252440735,-0.349866832,-0.249274778,-0.336770034,-0.537940346,-0.844143393,0.158802921,0.244226058,0.352796261,0.474277195,0.583248276,0.947248744,1.910594146,3.878198872,0,0.9999998
KyberNetwork_KNC,KNC,Crypto,0.008008083,1.115954415,10.59101113,1.385683665,0.038257867,-0.148469031,-0.180352906,-0.233409359,-0.26528373,-0.194430584,-0.225436423,-0.269395744,-0.282923799,0.127156375,0.170318222,0.266798318,0.413174444,0.223803854,0.294781517,0.429037467,0.509160954,0.817675182,0.140588009
LBRYCredits_LBC,LBC,Crypto,0.01822432,1.702932747,19.01537443,1.399400009,0.052253455,-0.170356188,-0.24870857,-0.31684456,-0.435770102,-0.280323775,-0.351814668,-0.480023684,-0.588737379,0.185352727,0.287594089,0.419637849,0.616793577,0.361252746,0.489553135,0.724666353,0.923114458,0.899523448,0.078605513
Lisk_LSK,LSK,Crypto,0.06597515,18.44947856,481.537707,1.280679158,0.039262217,-0.142589665,-0.20152506,-0.361134998,-0.564956355,-0.30636112,-0.450782697,-0.708220747,-1.037437949,0.161025723,0.213863967,0.413133961,0.604053922,0.44261405,0.702463116,1.298611255,2.273072187,0.790282493,0.209717307
Litecoin_LTC,LTC,Crypto,0.004676376,0.848013944,14.96291195,1.157406897,0.02159228,-0.092289065,-0.130573833,-0.169346821,-0.251413927,-0.150859015,-0.191894357,-0.265764844,-0.331837277,0.10535329,0.158114365,0.238075014,0.290664261,0.186172161,0.249173531,0.331312088,0.400445081,0.834430361,0.103266437
Loopring_LRC,LRC,Crypto,0.016006099,1.962478959,29.29047111,1.597919195,0.056432226,-0.156160185,-0.209336621,-0.282352462,-0.436873845,-0.258243398,-0.339288236,-0.492062273,-0.5869828,0.16775955,0.244875011,0.387208738,0.447791287,0.311594691,0.422998306,0.633256712,0.776021296,0.85291542,0.118587002
MaidSafeCoin_MAID,MAID,Crypto,0.008274409,4.705956892,87.77179398,1.651175315,0.04386295,-0.12162768,-0.159472321,-0.205522719,-0.247316582,-0.17578306,-0.212423631,-0.260161444,-0.302624217,0.124795287,0.169325898,0.266245397,0.310767634,0.215390524,0.286002657,0.413294771,0.543808868,0,0.627129819
Melon_MLN,MLN,Crypto,0.132908884,22.06142029,539.7082643,1.648929069,0.056210675,-0.161094747,-0.204971547,-0.31422038,-0.378567379,-0.265098957,-0.351513578,-0.487042276,-0.663448651,0.155962072,0.212684292,0.324735994,0.381272302,0.505021136,0.849244311,1.621155996,3.331833778,0.567376463,0.432623337
Metal_MTL,MTL,Crypto,0.063588328,18.2501985,396.1037647,1.476435454,0.04794157,-0.164979409,-0.226405457,-0.262740029,-0.300154528,-0.234866968,-0.27446424,-0.313186464,-0.354634996,0.154660624,0.240755618,0.293996965,0.418061588,0.435078349,0.681723882,1.230361805,2.152583094,0,0.9999998
MetaverseETP_ETP,ETP,Crypto,0.036594261,5.954124641,84.58425835,1.315966375,0.047039852,-0.166726573,-0.248044636,-0.518089336,-0.682995333,-0.350218974,-0.486839862,-0.702023694,-0.841056498,0.159154697,0.248091193,0.500947113,0.87210792,0.452802964,0.692127283,1.212024891,1.849512944,0.824813687,0.106845313
MoedaLoyaltyPoints_MDA,MDA,Crypto,0.071736884,18.01510783,377.8680731,1.313820309,0.041529704,-0.159999164,-0.20168588,-0.244584023,-0.326687268,-0.217414935,-0.25737695,-0.328277693,-0.368043611,0.154100164,0.244444245,0.320174478,0.495845085,0.477522778,0.75039065,1.514800835,2.257457304,0,0.9999998
MonaCoin_MONA,MONA,Crypto,0.012609643,-1.019735708,41.84176848,1.246454078,0.033937519,-0.130950392,-0.17675857,-0.263082023,-0.324850796,-0.232308607,-0.315803643,-0.476188004,-0.671605066,0.149987162,0.240348648,0.43982372,0.519652956,0.29668996,0.404147712,0.560041005,0.635615763,0.331707072,0.668292728
Monero_XMR,XMR,Crypto,0.007272431,0.981806379,11.25755841,1.468040776,0.038267243,-0.124173561,-0.164355647,-0.221969805,-0.283443453,-0.183206558,-0.228514367,-0.285842931,-0.311300293,0.133474762,0.169289642,0.258353784,0.332988587,0.217884241,0.283458527,0.387411784,0.489416549,0.834856461,0.114785689
Monetha_MTH,MTH,Crypto,0.070767038,-16.58165482,343.4529666,1.398682272,0.048668022,-0.170899746,-0.220054006,-0.344756582,-0.40814291,-0.445244401,-0.69592447,-1.414860634,-2.099889915,0.157789238,0.242540471,0.384576878,0.639561455,0.303479815,0.409396417,0.577582308,0.687200685,0.000507093,0.999492707
Namecoin_NMC,NMC,Crypto,0.010106231,-0.23146939,24.40629107,1.220478049,0.031450311,-0.129354497,-0.19323109,-0.30431553,-0.413896427,-0.241833414,-0.331159425,-0.456511207,-0.584627172,0.130230653,0.212822806,0.311575897,0.445802201,0.248498475,0.337008139,0.453858054,0.553987825,0.729303355,0.270696445
Nano_NANO,NANO,Crypto,0.046799872,-12.40067969,255.929516,1.429186283,0.057673475,-0.175507571,-0.208741972,-0.312739716,-0.401241047,-0.379239896,-0.568316042,-1.080186691,-1.823071695,0.222334643,0.31595519,0.488963253,0.603621432,0.373131125,0.480515,0.62157624,0.706213326,0.844023819,0.155975981
NavCoin_NAV,NAV,Crypto,0.033499823,-5.527121174,157.114331,1.384858803,0.056381056,-0.187616708,-0.261430426,-0.367705521,-0.420438529,-0.354171435,-0.490569489,-0.745590923,-1.099155721,0.219143128,0.333315806,0.440056871,0.698377236,0.398260946,0.531468528,0.760331691,0.984258156,0.520741656,0.479258144
Neblio_NEBL,NEBL,Crypto,0.023079787,6.562934769,77.89450984,1.465926964,0.048983409,-0.158755671,-0.194453841,-0.278622413,-0.324276362,-0.227447452,-0.282351668,-0.362913165,-0.412595791,0.182661023,0.230800931,0.348691515,0.691421482,0.383157651,0.5612605,1.019151084,1.43430608,0.985143486,0.008214479
NEM_XEM,XEM,Crypto,0.01825268,-9.299888466,242.512307,1.431317866,0.041111357,-0.131564532,-0.178127637,-0.239944558,-0.275111264,-0.238727981,-0.332389263,-0.509474998,-0.764468524,0.152781418,0.217503322,0.297444814,0.426523231,0.27395256,0.368004812,0.528891423,0.70209836,0.029395209,0.970604591
NEO_NEO,NEO,Crypto,0.022098478,6.916116847,103.3430447,1.327563553,0.042583429,-0.14225402,-0.192556304,-0.35590395,-0.393054311,-0.23464051,-0.313834299,-0.422437479,-0.46433907,0.177400104,0.254005213,0.433727573,0.554694876,0.385884478,0.573029351,0.875918569,1.284419024,0.769026229,0.230973571
Nexus_NXS,NXS,Crypto,0.027506525,-6.701905609,148.2392048,1.395782266,0.058519686,-0.192128991,-0.241520083,-0.361768239,-0.45278905,-0.335971248,-0.454979691,-0.70267994,-1.000477133,0.226152045,0.321774012,0.417119828,0.506425182,0.359943601,0.440966691,0.552434207,0.640890976,0.233002015,0.766997785
Numeraire_NMR,NMR,Crypto,0.208185653,22.14840899,516.0452218,1.497140742,0.048780148,-0.167978282,-0.201084746,-0.243440281,-0.275015262,-0.214891183,-0.25214366,-0.296210506,-0.344156537,0.161184147,0.23049551,0.37506978,0.435094443,0.61098351,1.059081783,2.127339265,3.845417082,0,0.9999998
Nxt_NXT,NXT,Crypto,0.008602812,1.58146934,22.02430851,1.347688458,0.034048413,-0.116634315,-0.156188053,-0.223097708,-0.301726098,-0.191693778,-0.249153979,-0.344900857,-0.444193132,0.129916658,0.187392954,0.328544177,0.40524195,0.247230326,0.337733771,0.474999486,0.607164788,0.796143142,0.176320759
OAX_OAX,OAX,Crypto,0.032649276,11.30771486,200.3700715,1.579869156,0.054251702,-0.160037503,-0.205512499,-0.287828207,-0.321953585,-0.234029917,-0.280312862,-0.357085807,-0.389358667,0.157317736,0.243499026,0.411166293,0.53331759,0.414933019,0.60969086,1.156195942,1.612400672,0,0
Obyte_GBYTE,GBYTE,Crypto,0.057423466,17.77783683,413.6361603,1.590040321,0.052698939,-0.150549894,-0.200443336,-0.266633451,-0.376199471,-0.245978924,-0.319675479,-0.450122209,-0.645672795,0.144213042,0.212549069,0.373303512,0.579849462,0.429989507,0.695735766,1.275917865,2.39415495,0.856940075,0.143059725
OKCash_OK,OK,Crypto,0.061755522,-12.32468069,326.8219328,1.36366717,0.065417602,-0.217491632,-0.30741079,-0.450095325,-0.611275895,-0.47124549,-0.681739043,-1.173159114,-1.783118507,0.271305421,0.393353984,0.590187745,0.699566207,0.461723395,0.602748039,0.814768793,0.994323981,0.371194006,0.628805794
OmiseGO_OMG,OMG,Crypto,0.07967443,19.65825997,435.4285385,1.514674307,0.044300561,-0.142186571,-0.179893308,-0.25517264,-0.28116501,-0.198259978,-0.238879097,-0.290644253,-0.317237645,0.147175051,0.20337728,0.33867269,0.517800692,0.465880974,0.752411757,1.443513086,2.503819129,0.001858922,0.998140878
Particl_PART,PART,Crypto,0.025718815,10.87497839,196.1004166,1.573402387,0.054300248,-0.166236067,-0.186280671,-0.260583458,-0.291093987,-0.21577463,-0.257462459,-0.311662301,-0.352071727,0.176314784,0.227275563,0.327083511,0.41699734,0.351917107,0.511134889,0.826098887,1.305677955,0,0.9999998
Peercoin_PPC,PPC,Crypto,0.006088971,0.408515533,8.982555664,1.401472493,0.032190629,-0.115693862,-0.163439634,-0.249770282,-0.287551719,-0.188237357,-0.241461675,-0.29577679,-0.327999424,0.113462062,0.18043058,0.257777186,0.312138538,0.201457707,0.259491702,0.334045469,0.398229354,0.820902317,0.160774591
Peerplays_PPY,PPY,Crypto,0.050132967,7.096944993,117.0984682,1.42453308,0.079073241,-0.286544271,-0.380811892,-0.43916654,-0.502865189,-0.396758441,-0.471373153,-0.554077558,-0.641276602,0.273131731,0.370331632,0.487348471,0.524951287,0.495404859,0.685428257,1.029624366,1.552067731,0.642374995,0.357624805
PepeCash_PEPEC,PEPEC,Crypto,0.023264033,1.042353716,12.08303606,1.238656712,0.053265467,-0.198168966,-0.260729102,-0.344793945,-0.512920766,-0.317092875,-0.405215986,-0.543092562,-0.677336375,0.240382226,0.326979282,0.591667866,0.707325957,0.429669735,0.576555353,0.744707698,0.848214092,0.933487395,0.062906896
Pillar_PLR,PLR,Crypto,0.012573167,0.873012611,7.809343809,1.749686787,0.062979882,-0.164620819,-0.206307564,-0.269828142,-0.353615823,-0.228261416,-0.272311997,-0.343596895,-0.374789984,0.167133049,0.228536059,0.399010452,0.438963867,0.288157811,0.37687402,0.489137497,0.53673279,0.910821228,0.068087402
PIVX_PIVX,PIVX,Crypto,0.023794773,-3.590800962,86.960451,1.317304405,0.047568406,-0.170441998,-0.225283272,-0.342555136,-0.41562088,-0.311403055,-0.42754999,-0.683019679,-0.927538857,0.189347976,0.286775618,0.421251602,0.674869763,0.368999104,0.49069312,0.701328178,0.856118459,0.859816413,0.140183387
Po.et_POE,POE,Crypto,0.033479462,10.62043168,185.7387016,1.502469402,0.051887024,-0.179464471,-0.232553947,-0.328270367,-0.418241978,-0.267736373,-0.33412501,-0.434443216,-0.490210418,0.135442717,0.238185046,0.428288437,0.608643609,0.406571504,0.626805238,1.130440208,1.555292571,0.786802009,0.213197791
Polybius_PLBT,PLBT,Crypto,0.02953637,6.068932801,90.43855298,1.579164575,0.06283929,-0.180547629,-0.246714361,-0.366988287,-0.509554225,-0.307689162,-0.397031342,-0.524567309,-0.649267658,0.196224385,0.287802899,0.361303732,0.646289169,0.405405189,0.589381832,0.948456937,1.457332306,0.182286675,0.817713125
Populous_PPT,PPT,Crypto,0.046274943,16.51348041,346.3016929,1.465836803,0.045935989,-0.143536174,-0.181773913,-0.221784931,-0.246905715,-0.208163452,-0.252873956,-0.324075899,-0.418279829,0.172325533,0.226949597,0.336196564,0.413681627,0.407997505,0.614793858,1.084248177,1.812340301,0.271916977,0.728082823
Primas_PST,PST,Crypto,0.030157285,4.712972366,69.09703847,1.632106704,0.074374442,-0.21017199,-0.267435911,-0.355039467,-0.43404941,-0.312314542,-0.386494779,-0.539618313,-0.659768435,0.216825227,0.300295769,0.46042425,0.58826923,0.416559405,0.586725192,0.936856178,1.2088005,0.011307928,0.988691872
Primecoin_XPM,XPM,Crypto,0.010505275,1.821366148,22.42877571,1.369623575,0.03971988,-0.143833876,-0.19012601,-0.267761004,-0.29977353,-0.218375633,-0.27431561,-0.34861505,-0.420883087,0.155152393,0.213999023,0.305246206,0.38175968,0.267650458,0.345718652,0.482544092,0.653504734,0.849544213,0.149290444
PRIZM_PZM,PZM,Crypto,0.080425312,19.12009179,427.3647119,1.434223045,0.043475276,-0.1510476,-0.211851764,-0.335670263,-0.386420364,-0.244172751,-0.312292676,-0.408359215,-0.449698511,0.151183152,0.196853547,0.323918141,0.472263996,0.475115689,0.778001096,1.560362418,2.69815208,0,0.9999998
Propy_PRO,PRO,Crypto,0.034802162,12.14882523,218.4963452,1.270737084,0.043311252,-0.166113128,-0.195471088,-0.250665768,-0.329751718,-0.22782475,-0.270148856,-0.343364182,-0.402981588,0.172961036,0.22650408,0.405022299,0.616753056,0.418962161,0.619760976,1.143457283,1.62337702,0.606699036,0.393300764
Qtum_QTUM,QTUM,Crypto,0.0707928,19.4349822,438.9052504,1.373014176,0.040321074,-0.141216299,-0.191395613,-0.27762786,-0.383049601,-0.228510275,-0.28615789,-0.384645687,-0.449278601,0.156029271,0.202235007,0.373715823,0.502573061,0.446374149,0.718241965,1.39849515,2.362830991,0,0.9999998
QuantumResistantLedge_QRL,QRL,Crypto,0.04030599,14.68950883,300.0176682,1.470599464,0.048158447,-0.151374802,-0.220688335,-0.314341946,-0.364396145,-0.244198464,-0.313223517,-0.396629408,-0.46266255,0.165475961,0.236046956,0.368323049,0.456609603,0.402569969,0.625639031,1.069295276,1.747288462,0,0.9999998
ReddCoin_RDD,RDD,Crypto,0.045720164,-12.61659287,350.8810212,1.511443957,0.067448776,-0.211221083,-0.286039943,-0.371211209,-0.395464958,-0.386713473,-0.535884589,-0.871564297,-1.356873374,0.241162057,0.322498111,0.435383218,0.602486982,0.398581317,0.511691288,0.736840174,0.959567717,0.769780776,0.230219024
SafexToken_SFT,SFT,Crypto,0.073181602,-13.28868377,330.584951,1.372755391,0.059190737,-0.18737545,-0.265985941,-0.471164585,-0.547625077,-0.484424322,-0.742777092,-1.294340028,-1.92241,0.230988521,0.349918208,0.513686485,0.838062773,0.456920129,0.637524688,0.97498738,1.256680971,0,0.9999998
SALT_SALT,SALT,Crypto,0.078014761,17.9150688,371.9934448,1.445414519,0.049217485,-0.177823593,-0.219713332,-0.25200863,-0.27693379,-0.225745916,-0.254894686,-0.282801795,-0.301746754,0.179955514,0.230511846,0.378109712,0.408463267,0.490790598,0.752913205,1.483755278,2.214069829,0,0.9999998
SantimentNetworkToken_SAN,SAN,Crypto,0.042326812,14.70232377,297.7775437,1.346738961,0.043515978,-0.153124362,-0.217164033,-0.343430579,-0.417678299,-0.259791868,-0.331667037,-0.42414631,-0.479052277,0.186700929,0.240101571,0.36661903,0.452076329,0.410485613,0.612875902,1.051987889,1.709637514,0.048849383,0.951150417
Shift_SHIFT,SHIFT,Crypto,0.027495938,0.793788412,40.09353662,1.381550751,0.06069596,-0.209312259,-0.32817136,-0.442978411,-0.539299943,-0.37546549,-0.500199985,-0.683711468,-0.875539098,0.231422844,0.323524471,0.398337742,0.567914266,0.390208105,0.502386586,0.740424771,1.008447511,0.970672034,0.026349864
Siacoin_SC,SC,Crypto,0.081849332,-24.88504154,741.3939741,1.190109085,0.03937833,-0.156658427,-0.221120312,-0.285492748,-0.408497477,-0.399405373,-0.610631251,-1.190190307,-2.051760965,0.206545257,0.289378505,0.447312772,0.503417787,0.337160021,0.422765933,0.523041251,0.571271828,0.744374316,0.255625484
SingularDTV_SNGLS,SNGLS,Crypto,0.017292653,7.829603577,137.8754799,1.632304528,0.054890885,-0.159030971,-0.202429245,-0.231624853,-0.261489981,-0.210568723,-0.246080837,-0.290271796,-0.3390679,0.160776601,0.218885542,0.283385717,0.459068871,0.307502157,0.428924798,0.672823298,0.985787767,0.411868844,0.588130956
Skycoin_SKY,SKY,Crypto,0.068230485,17.72328463,392.6933526,1.484325703,0.054684576,-0.186563556,-0.249710579,-0.290843324,-0.35344093,-0.255705871,-0.300173662,-0.353741698,-0.392798809,0.191525434,0.2574911,0.479741896,0.538343984,0.492027978,0.777053529,1.422342106,2.331458776,0,0.9999998
SmartCash_SMART,SMART,Crypto,0.039561419,-5.725432903,103.7020154,1.121237501,0.045294749,-0.215691233,-0.26598044,-0.453356052,-0.547688731,-0.426301055,-0.613051002,-0.967356914,-1.478746617,0.2126535,0.30377446,0.55924412,0.822236213,0.41486807,0.585041492,0.799349039,0.958653975,0.908831041,0.080436616
SONM_SNM,SNM,Crypto,0.014529031,2.627643686,36.78467798,1.648879,0.056686414,-0.171049217,-0.219587546,-0.311718731,-0.394649575,-0.25091803,-0.317588423,-0.41233647,-0.480886276,0.145350078,0.20089111,0.362097086,0.431943277,0.270924398,0.385047975,0.581720269,0.767100879,0.975088556,0.015455263
Spectrecoin_XSPEC,XSPEC,Crypto,0.034646434,7.221638176,115.3527686,1.486318476,0.065071032,-0.201485884,-0.256337734,-0.321995715,-0.402232839,-0.286162174,-0.346558833,-0.436784943,-0.536267126,0.240448193,0.348231028,0.459336762,0.630592826,0.469332691,0.657944474,1.031365809,1.721465915,0.890242139,0.077403442
Status_SNT,SNT,Crypto,0.010840655,2.160260089,21.23592341,1.426156421,0.041022335,-0.146436679,-0.207888252,-0.258852425,-0.285903653,-0.222110709,-0.26899715,-0.320939797,-0.368056219,0.131601111,0.205752489,0.303621854,0.595451267,0.270454589,0.376517629,0.558709556,0.775553446,0.913642228,0.083556698
Steem_STEEM,STEEM,Crypto,0.033012735,13.28247903,281.9002371,1.462826043,0.049009637,-0.159336388,-0.206319298,-0.270487827,-0.307522503,-0.225022112,-0.264661766,-0.320710005,-0.355483843,0.158737535,0.262050146,0.411368985,0.578129147,0.412758732,0.629410615,1.074506277,1.829274717,0,0.9999998
SteemDollars_SBD,SBD,Crypto,0.015302458,3.967125957,100.8211662,1.098495601,0.022585158,-0.102617756,-0.165688882,-0.223998229,-0.300445496,-0.209004681,-0.293927655,-0.451080826,-0.648213815,0.106168601,0.174694831,0.312186462,0.595351807,0.286261953,0.44755201,0.779291503,1.126205263,0.898386663,0.101613137
Stellar_XLM,XLM,Crypto,0.033919881,-23.2955187,750.4049209,1.318707143,0.032655657,-0.1182754,-0.155888445,-0.214855417,-0.300318272,-0.261526385,-0.389287109,-0.709608507,-1.104655083,0.132542284,0.198687411,0.288827352,0.403142427,0.249455982,0.339009821,0.50872116,0.628868477,0,0.9999998
Storj_STORJ,STORJ,Crypto,0.022319218,9.197275837,157.1656625,1.407803492,0.044160945,-0.160522377,-0.203300121,-0.324974278,-0.3625282,-0.238626579,-0.299790156,-0.361873916,-0.395409499,0.157122658,0.252409832,0.311254424,0.470355863,0.353325407,0.499598199,0.804468605,1.26425702,0.176926018,0.823073782
Stratis_STRAT,STRAT,Crypto,0.015999564,4.972137299,72.49412433,1.49832199,0.050311088,-0.149516427,-0.196256319,-0.234847583,-0.288310848,-0.213855537,-0.259377717,-0.323493813,-0.383457897,0.172218056,0.247582504,0.374116921,0.439610507,0.325584307,0.441798585,0.670519067,0.927149752,0.794340632,0.195078557
