asset_unique,symb_assets,type_assets,Variance,Skewness,Kurtosis,Stable_alpha,Stable_gamma,Q_5,Q_2_5,Q_1,Q_0_5,CTE_5,CTE_2_5,CTE_1,CTE_0_5,Q_95,Q_97_5,Q_99,Q_99_5,CTE_95,CTE_97_5,CTE_99,CTE_99_5,GARCH_parameter,ARCH_parameter
AutomaticDataProcessin_ADP,ADP,Stock,0.000140081,-0.268998436,8.218790572,1.647242488,0.006184951,-0.019029264,-0.027166828,-0.034227582,-0.04028571,-0.029452279,-0.035959329,-0.045132501,-0.053382774,0.017088401,0.022662084,0.030054424,0.038525997,0.025833939,0.032108077,0.042634559,0.051499583,0.652993579,0.174400573
"AvalonBayCommunities,Inc_AVB",AVB,Stock,0.000111505,-0.497485443,4.624237181,1.786980994,0.006338089,-0.01843932,-0.023892287,-0.030603333,-0.036125777,-0.025754112,-0.030827356,-0.036960293,-0.04144358,0.015996418,0.020648595,0.026022909,0.028902491,0.021725936,0.025396241,0.030187173,0.033129939,0.681189249,0.146568765
AveryDennisonCor_AVY,AVY,Stock,0.000172237,0.40212562,8.946309214,1.745995852,0.007382707,-0.020241984,-0.025448607,-0.035882115,-0.042558398,-0.0292961,-0.035802505,-0.044426666,-0.049493203,0.019828665,0.025436113,0.036938105,0.047671828,0.030484152,0.038257757,0.053480953,0.065889528,0.126293703,0.120098797
BB&TCorporatio_BBT,BBT,Stock,0.000164043,-0.477945067,5.07718675,1.774422927,0.007569076,-0.02143098,-0.027061403,-0.040332193,-0.04467901,-0.031553582,-0.038770132,-0.047466653,-0.052234283,0.019598926,0.025919204,0.031605808,0.035685168,0.0269155,0.031402808,0.036924724,0.040148026,0.635140133,0.131967151
"BakerHughes,aGECompan_BHGE",BHGE,Stock,0.000569165,-4.208959948,82.45600025,1.780574527,0.012395929,-0.034495293,-0.044488209,-0.058787197,-0.071200326,-0.054388809,-0.068651561,-0.097838525,-0.130613207,0.031564418,0.039389846,0.051652705,0.069650175,0.045447405,0.056605513,0.074401878,0.090914403,0.177337129,0.456789571
BallCor_BLL,BLL,Stock,0.000168921,0.606194502,9.557579379,1.732996103,0.007307672,-0.019974934,-0.025810441,-0.033123521,-0.038797717,-0.027939773,-0.03318876,-0.040349298,-0.04532404,0.020301734,0.026481245,0.033100671,0.04413698,0.030624583,0.038044073,0.052290989,0.067407085,0.753963884,0.065745081
BankofAmericaCor_BAC,BAC,Stock,0.000255216,-0.23870222,5.440957297,1.74959089,0.009210733,-0.025345962,-0.032789055,-0.047729259,-0.054906015,-0.037955716,-0.047294299,-0.058531545,-0.064925528,0.025003983,0.03264494,0.042289297,0.051484722,0.03568591,0.042884157,0.051958526,0.058654063,0.439432387,0.178658481
BaxterInternationalInc_BAX,BAX,Stock,0.000139489,-0.569570218,7.745793705,1.691833936,0.006468297,-0.018783152,-0.025185909,-0.033659351,-0.041285953,-0.028489657,-0.035068568,-0.045455802,-0.053466291,0.019499757,0.022777465,0.031303254,0.038376952,0.026185499,0.031102568,0.039083444,0.042702344,0.546032297,0.255931305
BectonDickinso_BDX,BDX,Stock,0.000137575,-0.160108676,7.134369037,1.730241556,0.006620006,-0.018816978,-0.024849531,-0.032383733,-0.043634906,-0.027863305,-0.034067381,-0.043647802,-0.04978694,0.018463219,0.023744329,0.027790945,0.032231828,0.025646992,0.030598832,0.039143563,0.048855306,0.506536609,0.207128252
BerkshireHathawa_BRK-B,BRK-B,Stock,0.000106206,-0.268637088,7.177448476,1.725033964,0.005753299,-0.014918957,-0.020283301,-0.0275277,-0.037943437,-0.023980801,-0.030276301,-0.041288624,-0.049055817,0.016593858,0.020781279,0.028300743,0.034179895,0.023428777,0.028412847,0.036205381,0.042167403,0.798083298,0.124368765
BestBuyCo.Inc_BBY,BBY,Stock,0.000567121,-1.698076462,39.65392194,1.683976887,0.011328558,-0.0322229,-0.044484345,-0.065172072,-0.083297361,-0.056806557,-0.075317423,-0.108893855,-0.144031263,0.028220305,0.036394555,0.048999584,0.06701476,0.046738841,0.061238413,0.093384686,0.126756991,0,0.047996073
BiogenInc_BIIB,BIIB,Stock,0.000542611,-2.849444465,49.66460016,1.646977785,0.01075882,-0.03037147,-0.041049217,-0.054173314,-0.068415,-0.052919062,-0.070016071,-0.10667877,-0.152851384,0.030213544,0.0427771,0.056534653,0.068258355,0.048705252,0.060960836,0.081107203,0.1024537,0.430663665,0.01070106
BlackRoc_BLK,BLK,Stock,0.000191865,-0.420961014,5.545007207,1.708337344,0.007811255,-0.022579411,-0.029874783,-0.043013497,-0.046162687,-0.03382169,-0.041320944,-0.052039197,-0.05961056,0.023126779,0.02860653,0.034316573,0.039438909,0.030205304,0.03499836,0.04042273,0.044526103,0.801638837,0.119605034
BlockH&_HRB,HRB,Stock,0.000370303,-1.301938263,22.88820033,1.680138785,0.009322185,-0.025933897,-0.035382497,-0.051978215,-0.081557472,-0.045869816,-0.06168897,-0.096826009,-0.129004998,0.024253346,0.032140956,0.04271653,0.064868738,0.039480093,0.051007892,0.074457443,0.099535668,0,0.020892889
BoeingCompan_BA,BA,Stock,0.000233743,-0.260077873,7.043517815,1.721101417,0.008484303,-0.023014667,-0.031571031,-0.04564873,-0.054601339,-0.036457292,-0.046027377,-0.058529269,-0.06634139,0.024020125,0.031263634,0.041602765,0.049121317,0.034484792,0.042665961,0.053406799,0.061747459,0.878490311,0.070715841
BookingHoldingsIn_BKNG,BKNG,Stock,0.000280437,-1.013250281,14.20348225,1.623741744,0.008204033,-0.024964507,-0.031629144,-0.04656745,-0.066331044,-0.040984749,-0.05373689,-0.077281544,-0.10291698,0.024132596,0.029149939,0.048611684,0.053486989,0.036078667,0.045792092,0.06050847,0.070372747,0.574356061,0.079376959
BorgWarne_BWA,BWA,Stock,0.000349543,-0.658678547,5.601617285,1.752907926,0.010921106,-0.03175272,-0.041588891,-0.056321065,-0.06479898,-0.046934641,-0.057519752,-0.073228069,-0.087177095,0.028819716,0.034326622,0.0425166,0.048183051,0.037076048,0.042123896,0.04895945,0.053242606,0.931748977,0.059887375
BostonPropertie_BXP,BXP,Stock,0.000131611,-0.337226222,4.759048301,1.810728998,0.00698814,-0.018964837,-0.025367896,-0.032989398,-0.038611732,-0.027265195,-0.032895634,-0.040314208,-0.045462731,0.017986526,0.022294726,0.028683233,0.032217971,0.024278892,0.028502525,0.034245628,0.038034602,0.709126461,0.131605513
BostonScientifi_BSX,BSX,Stock,0.00024427,0.494947001,9.190933809,1.709587726,0.008500569,-0.02225398,-0.031277697,-0.044121757,-0.049407566,-0.034730547,-0.043014337,-0.053018835,-0.059965759,0.02428545,0.031856495,0.041585002,0.052729844,0.037573166,0.047204333,0.064840966,0.083689188,0.6911345,0.091230851
Bristol-MyersSquib_BMY,BMY,Stock,0.000270403,-1.979705344,21.22736551,1.666676144,0.008172279,-0.023349725,-0.03040194,-0.049333572,-0.066182806,-0.040896345,-0.055498544,-0.084294438,-0.111027997,0.023785833,0.030278489,0.035951085,0.048626725,0.032981645,0.039090196,0.049117275,0.058651654,0.713919825,0.02343424
BroadcomInc_AVGO,AVGO,Stock,0.00042373,-0.065848284,8.388822782,1.696478272,0.011266639,-0.031874973,-0.039318087,-0.05384137,-0.059761034,-0.04550086,-0.055747938,-0.072353696,-0.088956185,0.032783775,0.04350812,0.057226154,0.07433832,0.04887743,0.05970625,0.078249641,0.089526557,0.697418502,0.095976369
BroadridgeFinancialSolution_BR,BR,Stock,0.000153092,-0.334842751,11.75849811,1.71853453,0.00674663,-0.017831659,-0.023982189,-0.033105503,-0.040774391,-0.028785017,-0.036580752,-0.049116473,-0.062214377,0.019469719,0.024477067,0.033341544,0.035685743,0.027522666,0.033443364,0.041095236,0.047776528,0.9,0.05
Brown-FormanCorp_BF-B,BF-B,Stock,0.000157372,-0.4042432,6.763379194,1.773712229,0.007264933,-0.018915969,-0.027257664,-0.035896137,-0.049985258,-0.030249962,-0.038248609,-0.049540906,-0.058886361,0.018350838,0.0237851,0.032690362,0.037079714,0.026872097,0.033121111,0.040766876,0.047095883,0.686466445,0.137729243
C.H.RobinsonWorldwid_CHRW,CHRW,Stock,0.000182543,-0.911794219,9.197553093,1.638508311,0.006990241,-0.021178506,-0.029017849,-0.038337684,-0.054377901,-0.034061986,-0.043365406,-0.059794127,-0.073965181,0.020493784,0.026311186,0.033159792,0.039748417,0.028531006,0.034084801,0.042252564,0.048239213,0,0.312445024
CBREGrou_CBRE,CBRE,Stock,0.000253949,-0.362816579,7.374551573,1.722752531,0.008844917,-0.025313009,-0.032390479,-0.051377348,-0.057778194,-0.038483909,-0.048349477,-0.062354671,-0.071181479,0.022869778,0.030325021,0.03983107,0.048258446,0.03474324,0.042663403,0.056040902,0.06826099,0.765511868,0.142953677
CBSCorp_CBS,CBS,Stock,0.000242311,-0.159937321,5.088267985,1.866378752,0.009833949,-0.024173242,-0.033047031,-0.042153774,-0.049793573,-0.036215429,-0.043777803,-0.053088763,-0.060512733,0.023736335,0.031169839,0.038600531,0.042233736,0.033181134,0.039144792,0.046743652,0.053847924,0.812522417,0.067898044
CD_CDW,CDW,Stock,0.000220823,0.122520878,8.049459879,1.649707821,0.007819055,-0.022827234,-0.030691598,-0.041269327,-0.046677103,-0.034374305,-0.041876374,-0.051430118,-0.058827397,0.023511598,0.030896804,0.040616239,0.052054876,0.035132658,0.043784572,0.057891409,0.069381552,0.857568633,0.055105324
CFIndustriesHoldingsIn_CF,CF,Stock,0.000550164,-0.160562536,5.566990337,1.735191156,0.013482778,-0.037145522,-0.048425401,-0.063836577,-0.081113279,-0.054316933,-0.066410396,-0.083538774,-0.0968095,0.036492628,0.047550261,0.063690213,0.072353907,0.052624989,0.063430342,0.077467508,0.087537023,0.966480471,0.027996536
CIGNACorp_CI,CI,Stock,0.000254373,-0.458775464,9.941572633,1.745592061,0.0088882,-0.023087673,-0.033017082,-0.042217714,-0.056836329,-0.038169379,-0.048589669,-0.066063688,-0.080985677,0.023842444,0.029083935,0.038922654,0.050362892,0.03402172,0.041502218,0.054326943,0.066053008,0.962426797,0.026842647
CMEGroupInc_CME,CME,Stock,0.000146374,-0.15829182,4.591745579,1.710898826,0.006945649,-0.020238333,-0.026139138,-0.033198461,-0.037784042,-0.028167102,-0.033432019,-0.038840298,-0.042461448,0.020448376,0.024350075,0.03139158,0.034720521,0.026961183,0.031356067,0.038187735,0.04342119,0.212475739,0.169878417
CMSEnerg_CMS,CMS,Stock,0.000107066,-0.652123776,5.176422331,1.839276257,0.006410597,-0.016849371,-0.021968851,-0.028017115,-0.039623918,-0.024900648,-0.030381859,-0.039855223,-0.04503774,0.015950824,0.019449146,0.024104643,0.026600841,0.020692458,0.023939564,0.027351381,0.029489212,0.963724339,0.028353347
CSXCorp_CSX,CSX,Stock,0.000278499,1.040015156,22.78082589,1.729763431,0.009027713,-0.025652926,-0.03276847,-0.0409268,-0.050350767,-0.037270885,-0.045403546,-0.058663733,-0.071422609,0.024865189,0.031015268,0.041169425,0.047581812,0.037207846,0.046436562,0.062612067,0.081413194,0.206372379,0.276391439
CVSHealt_CVS,CVS,Stock,0.00020687,-0.842153025,10.03565105,1.665155536,0.007577102,-0.023292675,-0.031012314,-0.041580539,-0.05120319,-0.036589729,-0.045472401,-0.059802204,-0.074147409,0.020944207,0.026951945,0.035260981,0.043435327,0.030367618,0.03691341,0.046679592,0.052817698,0.949333111,0.044377629
CabotOil&Ga_COG,COG,Stock,0.000455014,-0.211051588,6.652331748,1.707893094,0.011851079,-0.033247453,-0.043818241,-0.05700966,-0.080605934,-0.049991825,-0.062378456,-0.083996722,-0.099398374,0.033174689,0.042367838,0.058226646,0.070335971,0.048079928,0.058687136,0.073724657,0.08295948,0.92400845,0.047760488
CadenceDesignSystem_CDNS,CDNS,Stock,0.000229597,0.561016265,13.78507327,1.670981899,0.0078189,-0.022778041,-0.02961674,-0.045473238,-0.054637711,-0.034827714,-0.043716839,-0.056621513,-0.065051117,0.022495594,0.028287237,0.035896558,0.044294851,0.034427771,0.04365865,0.062602212,0.084964661,0.863266042,0.054207733
CampbellSou_CPB,CPB,Stock,0.000208112,-0.674387901,15.18644378,1.650390477,0.007151004,-0.020832206,-0.026086404,-0.037593522,-0.06641428,-0.034746865,-0.045990115,-0.068892258,-0.083454456,0.020250757,0.025538392,0.035141651,0.042915655,0.031233099,0.039378842,0.054231945,0.069044214,0.624734227,0.162362162
CapitalOneFinancia_COF,COF,Stock,0.000227657,-0.697346407,10.80914151,1.776015951,0.008641955,-0.023271844,-0.030149164,-0.041891374,-0.059257149,-0.035680948,-0.04508692,-0.062549982,-0.075241992,0.022866126,0.028108217,0.036571077,0.043848682,0.031853034,0.03850599,0.049226936,0.058863371,0.860243431,0.044974487
CapriHolding_CPRI,CPRI,Stock,0.000580072,-0.562832508,27.39705799,1.635326811,0.011098807,-0.035098221,-0.047173999,-0.074232429,-0.09183065,-0.059561086,-0.078092822,-0.112900339,-0.142394613,0.028148641,0.035738151,0.04806884,0.070445211,0.047608291,0.063406533,0.098292652,0.14218401,0,0
CardinalHealthInc_CAH,CAH,Stock,0.000284993,-2.891818147,36.07177379,1.691357551,0.008512876,-0.024983578,-0.034989889,-0.0491065,-0.061635043,-0.043548314,-0.057207504,-0.082970426,-0.111742522,0.022416602,0.02672616,0.035266363,0.043545372,0.030331852,0.036100741,0.044908018,0.051117124,0,0.21256468
CarmaxIn_KMX,KMX,Stock,0.000334406,0.647983396,10.7106142,1.744668657,0.010134067,-0.028861787,-0.036080968,-0.044069905,-0.052861521,-0.040050072,-0.04794769,-0.060432242,-0.073855388,0.026963952,0.036428546,0.045308314,0.065356478,0.04294801,0.055252667,0.079015575,0.103203809,0.399822,0.119840841
CarnivalCorp_CCL,CCL,Stock,0.000235699,-0.973876392,7.909705961,1.729709149,0.008529372,-0.02505954,-0.034722727,-0.047390834,-0.056305345,-0.040105035,-0.051239994,-0.0668696,-0.081372763,0.022021995,0.027455995,0.034654511,0.039950181,0.030106274,0.035964315,0.044212962,0.05101115,0.862221963,0.065814311
CaterpillarInc_CAT,CAT,Stock,0.000266675,-0.350778754,6.37621224,1.690848061,0.009000865,-0.026359955,-0.034637007,-0.046456027,-0.060772003,-0.03961673,-0.048766334,-0.063801152,-0.0740116,0.024391724,0.032070973,0.043683636,0.050797287,0.03560656,0.043554523,0.054813699,0.062022336,0.924658266,0.049165326
CboeGlobalMarket_CBOE,CBOE,Stock,0.000163649,-0.674298772,8.297331147,1.810604638,0.007646212,-0.019220534,-0.02462989,-0.032296812,-0.04456884,-0.029360364,-0.037153603,-0.050308646,-0.060766655,0.02046821,0.026235626,0.032683144,0.037119609,0.028020268,0.032735565,0.037474348,0.040225492,0.387665947,0.253093383
Celanes_CE,CE,Stock,0.000255077,0.057849387,10.32641431,1.742459986,0.008894662,-0.024263382,-0.036371856,-0.04510092,-0.059660043,-0.03875881,-0.048006616,-0.060508628,-0.068454667,0.023684026,0.029347423,0.036547549,0.045643231,0.033914581,0.041905257,0.056694195,0.072796618,0.865971504,0.050869207
CelgeneCorp_CELG,CELG,Stock,0.000387531,-0.086031207,15.79014561,1.66470778,0.010174799,-0.030031253,-0.041342983,-0.049833962,-0.060727557,-0.046221743,-0.056908317,-0.075670699,-0.09617649,0.028295647,0.035048217,0.049455874,0.059566367,0.042591496,0.053883704,0.074177268,0.093232015,0.801048791,0.11345421
CenteneCorporatio_CNC,CNC,Stock,0.000428048,-1.040335434,13.65126416,1.670731196,0.01085887,-0.030305002,-0.0430191,-0.059702472,-0.079072967,-0.050353662,-0.064440863,-0.088515031,-0.110935706,0.031442482,0.040460603,0.051182418,0.059591983,0.044466801,0.053210485,0.0664298,0.077463501,0.9,0.05
CenterPointEnerg_CNP,CNP,Stock,0.000136884,-0.44456006,4.693866107,1.823076591,0.007192516,-0.020211231,-0.02439117,-0.034754839,-0.04188585,-0.027999067,-0.03383782,-0.042663747,-0.04649622,0.017782314,0.021259124,0.028493962,0.033554475,0.023843671,0.028126239,0.034098953,0.037505831,0.958650296,0.032231516
CenturyLinkIn_CTL,CTL,Stock,0.000410898,-0.383000533,9.691035021,1.612858069,0.010088598,-0.030844264,-0.042371163,-0.064674012,-0.076531518,-0.050342551,-0.064853943,-0.085624133,-0.103332179,0.029323654,0.039267485,0.055569468,0.067640994,0.045377667,0.057213596,0.075725692,0.089781366,0.829133615,0.088460525
Cerne_CERN,CERN,Stock,0.000229574,-0.45540348,9.408501741,1.741156431,0.008415076,-0.023995909,-0.030916985,-0.044318609,-0.054141899,-0.036791083,-0.045917193,-0.061379036,-0.074466561,0.021874896,0.026219273,0.036464595,0.049398807,0.031691192,0.03967078,0.054638567,0.067587382,0.551290352,0.065298456
CharlesSchwabCorporatio_SCHW,SCHW,Stock,0.000319969,-0.451944761,5.954273205,1.770140399,0.010531851,-0.029486731,-0.039931276,-0.048535637,-0.05393435,-0.043216997,-0.051610695,-0.062004392,-0.07201873,0.027743223,0.034095445,0.045644856,0.054422407,0.03786005,0.045188477,0.055108419,0.059518394,0.663537573,0.142157802
CharterCommunication_CHTR,CHTR,Stock,0.000296947,0.285435274,10.12784894,1.682073308,0.00918409,-0.025296682,-0.033214324,-0.04104773,-0.057625137,-0.037571093,-0.046390508,-0.061698177,-0.075519704,0.027356947,0.03600108,0.049930465,0.057951531,0.041584548,0.05212643,0.068639955,0.084432478,0.668659769,0.064320842
ChevronCorp_CVX,CVX,Stock,0.000186318,-0.080168868,5.172790848,1.654996814,0.007413061,-0.022335799,-0.031087768,-0.039126911,-0.046381025,-0.032675069,-0.039138472,-0.047272443,-0.051903492,0.021258527,0.031067248,0.037830798,0.041077024,0.031764813,0.037833837,0.044416264,0.049266517,0.903254229,0.06845644
ChipotleMexicanGril_CMG,CMG,Stock,0.000431002,0.518109916,19.26066122,1.603790979,0.009733562,-0.028046148,-0.038374485,-0.061773824,-0.073398024,-0.048353067,-0.063294219,-0.086150886,-0.104107835,0.027647555,0.040376053,0.055881192,0.06413107,0.047695003,0.063072129,0.089202751,0.118787337,0.679290934,0.05060178
ChubbLimite_CB,CB,Stock,9.85E-05,-0.255485702,5.260825804,1.784530968,0.005903465,-0.015880677,-0.02047514,-0.026677547,-0.036671933,-0.023163786,-0.028311065,-0.035875429,-0.040676073,0.015462364,0.018762342,0.025767091,0.032106664,0.021551297,0.025793774,0.03284561,0.037008709,0.778625527,0.125071025
Church&Dwigh_CHD,CHD,Stock,0.000126891,-0.535843286,10.60441359,1.754127175,0.006284885,-0.01627088,-0.02236761,-0.029961129,-0.046615715,-0.026706281,-0.034203186,-0.048477039,-0.061013269,0.017266184,0.02150455,0.026892774,0.034999402,0.023985095,0.028933967,0.037745332,0.045183314,0.686001302,0.212188328
CimarexEnerg_XEC,XEC,Stock,0.000527082,0.003912979,5.187581813,1.809372176,0.01394154,-0.038656818,-0.047686969,-0.056689932,-0.070567902,-0.052176147,-0.061430505,-0.075694616,-0.087519221,0.034963974,0.042280462,0.059137158,0.073727431,0.050078957,0.061149891,0.079229081,0.091710245,0.891088958,0.068082125
CincinnatiFinancia_CINF,CINF,Stock,0.000120981,-0.344674158,8.086682214,1.739509668,0.00615502,-0.016908437,-0.023001819,-0.030802178,-0.040316238,-0.025906758,-0.032869543,-0.043256564,-0.052204342,0.016746851,0.021367367,0.028106801,0.031624709,0.024462661,0.029948788,0.038291956,0.047249444,0.58009841,0.128256846
CintasCorporatio_CTAS,CTAS,Stock,0.00015511,0.580443439,11.50034083,1.624337019,0.006153591,-0.017722993,-0.024604906,-0.034093922,-0.042492394,-0.027644549,-0.034882251,-0.045697782,-0.053583744,0.018029968,0.024845462,0.03434857,0.051003512,0.030683417,0.040469029,0.058443288,0.07171939,0,0.185528845
CiscoSystem_CSCO,CSCO,Stock,0.000187543,-0.101630786,9.264048757,1.646514727,0.007072978,-0.021104683,-0.028864599,-0.040696933,-0.046518488,-0.033140627,-0.041545473,-0.051948958,-0.061346957,0.020702834,0.02537278,0.035110462,0.047843557,0.030870937,0.03860798,0.053150086,0.065956688,0.709680137,0.196941764
CitigroupInc_C,C,Stock,0.000236393,-0.341851133,6.134188639,1.672564978,0.008383211,-0.024583,-0.033520629,-0.045698236,-0.0529622,-0.037516841,-0.045682029,-0.057431796,-0.065341833,0.02405127,0.031516759,0.040765186,0.048010345,0.034249091,0.040991646,0.049601141,0.055354881,0.797428819,0.120565457
CitrixSystem_CTXS,CTXS,Stock,0.000227185,-0.26068663,11.52306722,1.626061245,0.007456713,-0.022480871,-0.028881318,-0.045118598,-0.062086998,-0.036214289,-0.046942721,-0.065355518,-0.078627474,0.021604879,0.028752246,0.039573444,0.058354112,0.034403336,0.043715006,0.061356788,0.074367669,0.497272383,0.274981779
Coca-ColaCompan_KO,KO,Stock,8.39E-05,-1.016980015,12.91661901,1.749939149,0.005109415,-0.014341305,-0.017855226,-0.025564201,-0.033395844,-0.022029442,-0.028204407,-0.039486076,-0.049386766,0.013872516,0.016738327,0.020140082,0.024692603,0.018722584,0.022165025,0.027815779,0.03355649,0.488384287,0.085147983
CognizantTechnologySolution_CTSH,CTSH,Stock,0.000255801,-1.308627441,15.0993194,1.65653197,0.008078581,-0.023251699,-0.032303521,-0.044974599,-0.058360151,-0.039648839,-0.051848054,-0.073709878,-0.099704059,0.02117385,0.027999473,0.043834821,0.052121044,0.033311054,0.041912361,0.055458983,0.062120911,0.220569563,0.135764966
Colgate-Palmoliv_CL,CL,Stock,0.000110607,-0.389518982,7.899290607,1.699267711,0.005720895,-0.01654814,-0.021010338,-0.032108251,-0.0413004,-0.025622447,-0.032682381,-0.04299895,-0.050034282,0.015414582,0.019368865,0.025650943,0.034535232,0.022579277,0.028042544,0.037242358,0.045320806,0.716924812,0.14024836
